650961	763
444690	764
663980	765
545804	766
269726	767
537690	768
236751	769
518167	770
165014	771
637389	772
603815	773
128258	774
584350	775
14806	776
424575	777
624203	778
60678	779
657588	780
320250	781
202611	782
249671	783
191464	784
534318	785
301661	786
650210	787
304170	788
86611	789
86610	790
595391	791
204214	792
600045	793
678954	794
520714	795
569404	796
551340	797
456213	798
212559	799
115755	800
293521	801
536026	802
226474	803
650273	804
684219	805
687518	806
64115	807
331833	808
569987	809
336423	810
456780	811
489850	812
99999	813
527347	814
311994	815
72603	816
241848	817
303061	818
612182	819
374221	820
571764	821
659935	822
340712	823
273233	824
81925	825
12631	826
208770	827
516156	828
405704	829
459502	830
225832	831
77883	832
645479	833
14963	834
392907	835
259658	836
656052	837
279447	838
113244	839
608185	840
198641	841
359662	842
664339	843
13140	844
643154	845
471001	846
437979	847
238979	848
515460	849
103104	850
249460	851
614246	852
669461	853
16517	854
4277	855
6827	856
415127	857
485474	858
491138	859
115144	860
390864	861
93466	862
233144	863
556697	864
113475	865
215015	866
636296	867
379046	868
36580	869
36581	870
530594	871
154614	872
425533	873
187228	874
635537	875
48614	876
653108	877
276666	878
2303	879
67794	880
572157	881
7889	882
464467	883
234257	884
390679	885
499803	886
301362	887
86327	888
34504	889
609970	890
680872	891
56406	892
435229	893
552255	894
172185	895
529333	896
150241	897
493065	898
249690	899
297868	900
89264	901
693336	902
84788	903
52140	904
5797	905
453234	906
397833	907
391571	908
173646	909
117421	910
460250	911
84213	912
696792	913
620655	914
125594	915
125596	916
304297	917
10095	918
123775	919
56473	920
412962	921
326573	922
635765	923
181283	924
638143	925
641998	926
152085	927
547353	928
514322	929
557877	930
69120	931
307548	932
394177	933
570306	934
599633	935
23350	936
36936	937
36935	938
445423	939
147120	940
407232	941
436692	942
293096	943
167674	944
632909	945
64771	946
638281	947
182237	948
356202	949
189503	950
599144	951
109637	952
435508	953
240250	954
524870	955
55672	956
331385	957
35700	958
102613	959
331998	960
53837	961
21047	962
26643	963
402349	964
394189	965
394196	966
680985	967
515271	968
219271	969
508256	970
556074	971
288507	972
522457	973
138839	974
138842	975
62457	976
281879	977
508119	978
53807	979
470548	980
100679	981
457411	982
92524	983
199154	984
701260	985
667319	986
148225	987
224049	988
474260	989
441147	990
296289	991
568081	992
424265	993
81208	994
342607	995
140234	996
140235	997
640018	998
381807	999
311110	1000
609694	1001
300513	1002
75127	1003
710776	1004
277171	1005
296701	1006
535217	1007
145666	1008
10800	1009
263964	1010
27160	1011
559701	1012
117570	1013
19027	1014
540180	1015
554061	1016
145158	1017
242840	1018
633214	1019
404891	1020
338148	1021
44129	1022
386767	1023
4593	1024
79918	1025
113073	1026
342709	1027
549644	1028
140618	1029
107381	1030
637138	1031
45146	1032
588099	1033
192359	1034
244478	1035
267209	1036
567562	1037
539820	1038
263653	1039
297376	1040
65006	1041
216562	1042
442245	1043
657640	1044
144202	1045
625566	1046
352932	1047
1305	1048
589075	1049
337400	1050
61512	1051
255998	1052
365615	1053
524847	1054
472418	1055
88397	1056
36457	1057
497298	1058
497297	1059
9271	1060
650138	1061
409358	1062
113198	1063
112881	1064
370466	1065
294764	1066
602093	1067
245119	1068
588197	1069
514481	1070
551603	1071
283893	1072
111784	1073
177842	1074
224912	1075
59669	1076
19413	1077
19414	1078
394734	1079
704802	1080
33049	1081
366652	1082
273215	1083
130544	1084
275389	1085
320771	1086
697694	1087
25885	1088
391184	1089
11572	1090
129531	1091
129533	1092
170517	1093
495891	1094
232124	1095
90692	1096
307457	1097
634600	1098
115721	1099
17214	1100
461466	1101
391761	1102
44241	1103
231935	1104
650726	1105
475966	1106
396163	1107
205477	1108
54175	1109
63566	1110
696577	1111
487670	1112
230484	1113
606692	1114
596240	1115
185063	1116
590574	1117
214270	1118
380460	1119
366858	1120
374915	1121
117389	1122
117899	1123
52089	1124
5737	1125
33555	1126
350120	1127
106624	1128
219782	1129
701439	1130
290911	1131
670807	1132
112286	1133
356292	1134
435851	1135
97821	1136
596956	1137
287680	1138
301546	1139
335319	1140
324547	1141
667606	1142
661794	1143
209288	1144
189370	1145
319907	1146
581759	1147
172321	1148
371805	1149
443049	1150
618351	1151
75936	1152
484995	1153
108996	1154
338524	1155
633542	1156
563389	1157
421347	1158
150980	1159
704701	1160
341902	1161
439911	1162
531216	1163
326266	1164
31569	1165
479555	1166
473949	1167
255174	1168
367720	1169
451431	1170
141697	1171
445769	1172
645315	1173
113652	1174
179678	1175
61513	1176
253235	1177
638170	1178
214519	1179
186907	1180
149889	1181
445882	1182
108622	1183
371843	1184
79886	1185
201698	1186
478495	1187
330116	1188
711368	1189
321620	1190
304001	1191
391127	1192
32723	1193
690062	1194
347256	1195
403444	1196
207176	1197
274180	1198
41176	1199
360874	1200
360878	1201
525884	1202
693787	1203
347464	1204
213554	1205
692253	1206
78781	1207
97924	1208
125552	1209
289222	1210
662817	1211
238721	1212
628957	1213
73279	1214
15960	1215
542719	1216
108484	1217
48381	1218
34856	1219
534213	1220
269410	1221
436432	1222
469454	1223
14358	1224
651471	1225
193741	1226
636958	1227
294183	1228
48211	1229
192155	1230
593229	1231
350551	1232
350547	1233
182666	1234
381071	1235
381068	1236
5814	1237
84796	1238
361976	1239
482579	1240
79157	1241
212663	1242
350649	1243
277359	1244
381399	1245
367779	1246
176068	1247
96188	1248
507516	1249
611196	1250
268325	1251
150836	1252
493704	1253
315971	1254
73363	1255
228222	1256
326180	1257
714152	1258
594600	1259
483206	1260
581551	1261
619124	1262
167470	1263
223361	1264
323959	1265
433800	1266
417111	1267
318286	1268
264914	1269
557083	1270
302707	1271
482992	1272
173135	1273
453512	1274
16118	1275
68532	1276
90708	1277
87529	1278
641226	1279
178662	1280
508075	1281
157967	1282
461632	1283
428590	1284
169498	1285
202684	1286
252996	1287
582224	1288
368298	1289
124456	1290
625198	1291
470768	1292
511991	1293
191616	1294
158589	1295
158590	1296
11696	1297
391050	1298
608068	1299
536080	1300
438310	1301
131759	1302
579465	1303
84779	1304
286797	1305
197671	1306
507645	1307
349451	1308
20971	1309
53760	1310
53749	1311
207220	1312
450872	1313
74912	1314
544426	1315
439462	1316
43719	1317
399622	1318
107854	1319
288047	1320
599289	1321
692783	1322
688309	1323
620597	1324
164048	1325
550620	1326
207645	1327
29285	1328
696587	1329
9064	1330
4888	1331
284993	1332
214712	1333
315240	1334
228583	1335
464879	1336
563239	1337
397842	1338
234175	1339
628318	1340
310050	1341
674550	1342
558085	1343
149140	1344
422283	1345
152283	1346
185267	1347
67845	1348
77342	1349
376086	1350
269234	1351
598305	1352
397813	1353
497037	1354
417168	1355
333155	1356
119272	1357
96116	1358
309653	1359
49821	1360
13047	1361
273653	1362
247769	1363
167181	1364
233612	1365
495044	1366
77824	1367
45227	1368
539253	1369
83367	1370
326332	1371
627703	1372
342998	1373
275607	1374
175459	1375
647809	1376
118537	1377
257363	1378
162784	1379
358418	1380
613600	1381
627527	1382
389676	1383
589686	1384
232812	1385
464943	1386
42555	1387
158324	1388
528672	1389
172054	1390
271965	1391
608505	1392
537342	1393
647834	1394
305140	1395
88439	1396
121521	1397
220835	1398
690130	1399
690129	1400
361539	1401
394311	1402
117557	1403
131403	1404
63927	1405
439596	1406
306206	1407
111630	1408
58829	1409
574988	1410
608173	1411
241999	1412
666178	1413
357493	1414
15006	1415
107788	1416
407210	1417
190934	1418
190932	1419
603640	1420
651220	1421
685203	1422
460427	1423
78738	1424
388823	1425
197333	1426
244703	1427
205498	1428
143832	1429
248723	1430
678850	1431
330068	1432
470899	1433
698009	1434
424159	1435
424164	1436
667069	1437
396731	1438
185854	1439
369225	1440
297072	1441
277500	1442
277503	1443
30403	1444
400193	1445
123414	1446
503495	1447
207275	1448
583639	1449
503293	1450
59978	1451
601314	1452
190725	1453
191692	1454
84272	1455
169053	1456
424604	1457
192240	1458
164764	1459
197824	1460
264540	1461
335402	1462
44004	1463
274376	1464
650783	1465
201751	1466
578020	1467
187996	1468
530867	1469
348414	1470
254003	1471
594457	1472
147547	1473
338144	1474
634900	1475
648833	1476
377508	1477
426937	1478
34196	1479
376722	1480
132939	1481
81691	1482
310614	1483
68288	1484
411099	1485
210142	1486
568581	1487
79315	1488
90889	1489
480687	1490
662918	1491
169066	1492
458046	1493
358386	1494
428751	1495
428753	1496
567969	1497
225070	1498
203323	1499
79292	1500
488488	1501
403026	1502
239424	1503
522019	1504
113016	1505
580234	1506
58245	1507
400857	1508
503926	1509
929	1510
409223	1511
450807	1512
602977	1513
16275	1514
180843	1515
510085	1516
134147	1517
316220	1518
558484	1519
713220	1520
268570	1521
78919	1522
78916	1523
356051	1524
361735	1525
293898	1526
686757	1527
470747	1528
92146	1529
139054	1530
382946	1531
336889	1532
2726	1533
194518	1534
537436	1535
537432	1536
161512	1537
286551	1538
172511	1539
158281	1540
678259	1541
414077	1542
137353	1543
11350	1544
319509	1545
595225	1546
100193	1547
174613	1548
65774	1549
33037	1550
211603	1551
467487	1552
138966	1553
514913	1554
257812	1555
520495	1556
520497	1557
454335	1558
64914	1559
371388	1560
266083	1561
676520	1562
333548	1563
252197	1564
386698	1565
525296	1566
653570	1567
600305	1568
437597	1569
405406	1570
318930	1571
485210	1572
57174	1573
583219	1574
107609	1575
661951	1576
405536	1577
57248	1578
246149	1579
166031	1580
409783	1581
13	1582
427946	1583
348013	1584
313993	1585
55753	1586
213465	1587
145182	1588
718585	1589
177250	1590
454372	1591
170089	1592
53544	1593
119357	1594
581200	1595
467833	1596
12760	1597
663969	1598
192992	1599
261089	1600
705477	1601
66749	1602
431004	1603
497248	1604
297438	1605
12210	1606
467274	1607
613945	1608
537998	1609
30412	1610
618566	1611
388200	1612
388199	1613
467837	1614
360871	1615
452128	1616
209736	1617
159634	1618
159629	1619
475106	1620
212143	1621
258797	1622
258801	1623
414678	1624
521974	1625
132864	1626
103919	1627
428861	1628
668567	1629
129571	1630
36092	1631
403131	1632
140093	1633
186783	1634
387634	1635
176742	1636
703041	1637
72080	1638
481128	1639
91334	1640
434255	1641
434259	1642
580639	1643
245716	1644
212492	1645
234672	1646
213079	1647
642470	1648
48204	1649
686544	1650
125105	1651
501121	1652
45582	1653
320956	1654
514784	1655
529494	1656
272828	1657
482749	1658
610142	1659
200538	1660
295311	1661
53258	1662
649291	1663
663492	1664
220026	1665
470555	1666
503793	1667
466061	1668
458462	1669
497275	1670
563495	1671
74435	1672
276814	1673
588557	1674
404594	1675
404590	1676
385324	1677
451295	1678
125430	1679
228784	1680
421562	1681
386295	1682
358984	1683
197999	1684
652543	1685
383118	1686
442314	1687
202493	1688
41340	1689
679485	1690
679484	1691
60631	1692
14215	1693
664	1694
408908	1695
441850	1696
328194	1697
260826	1698
52413	1699
193603	1700
252890	1701
179296	1702
534304	1703
567652	1704
641528	1705
100427	1706
56299	1707
505209	1708
127857	1709
127856	1710
390851	1711
542119	1712
89635	1713
547858	1714
105643	1715
692677	1716
511257	1717
321534	1718
537874	1719
146773	1720
630417	1721
292911	1722
473295	1723
77966	1724
368886	1725
368887	1726
434829	1727
119394	1728
408299	1729
285730	1730
280022	1731
38348	1732
413880	1733
434276	1734
346991	1735
92879	1736
184917	1737
684080	1738
90788	1739
287593	1740
184939	1741
226222	1742
425369	1743
52347	1744
431686	1745
398710	1746
640309	1747
42378	1748
418041	1749
166015	1750
1466	1751
524005	1752
357101	1753
227172	1754
264952	1755
324236	1756
83689	1757
529859	1758
346605	1759
37477	1760
585221	1761
485994	1762
580146	1763
476412	1764
88545	1765
464258	1766
55589	1767
348500	1768
148960	1769
148957	1770
642037	1771
405273	1772
128561	1773
125185	1774
197400	1775
331540	1776
328548	1777
111488	1778
54453	1779
87107	1780
476886	1781
375538	1782
140220	1783
241239	1784
178579	1785
639710	1786
81796	1787
540836	1788
593815	1789
604080	1790
234536	1791
317259	1792
275531	1793
132522	1794
43361	1795
571047	1796
623620	1797
428526	1798
354483	1799
354482	1800
368222	1801
138355	1802
124692	1803
315029	1804
576885	1805
101317	1806
712733	1807
163129	1808
634032	1809
647094	1810
329177	1811
90646	1812
160838	1813
61905	1814
137123	1815
61145	1816
471176	1817
436788	1818
107571	1819
516668	1820
136460	1821
544857	1822
625487	1823
175100	1824
318626	1825
179224	1826
340118	1827
325961	1828
46462	1829
98362	1830
474387	1831
175134	1832
142220	1833
180743	1834
476900	1835
658600	1836
221545	1837
713440	1838
307137	1839
407543	1840
149880	1841
97285	1842
553313	1843
25483	1844
25485	1845
182922	1846
18333	1847
346639	1848
573506	1849
573508	1850
696267	1851
186584	1852
18465	1853
670907	1854
117998	1855
690633	1856
104156	1857
333583	1858
11355	1859
528617	1860
22579	1861
397980	1862
430945	1863
436632	1864
608443	1865
413546	1866
407989	1867
474042	1868
131212	1869
557126	1870
247543	1871
657885	1872
56818	1873
666640	1874
44679	1875
46605	1876
479916	1877
375483	1878
591149	1879
610591	1880
309646	1881
528285	1882
282605	1883
475588	1884
691664	1885
634670	1886
370873	1887
127226	1888
230586	1889
540093	1890
371007	1891
492562	1892
492560	1893
50801	1894
436436	1895
549400	1896
38461	1897
628411	1898
485616	1899
589334	1900
602292	1901
587300	1902
624654	1903
591367	1904
212586	1905
592909	1906
216717	1907
700813	1908
396522	1909
363653	1910
663513	1911
95993	1912
711670	1913
267023	1914
667475	1915
586271	1916
704776	1917
179375	1918
481664	1919
673128	1920
24836	1921
400183	1922
400182	1923
71086	1924
403553	1925
132153	1926
333989	1927
126531	1928
470116	1929
203399	1930
94367	1931
375214	1932
417975	1933
108048	1934
517207	1935
319398	1936
289898	1937
481760	1938
171797	1939
553524	1940
5105	1941
493171	1942
224748	1943
242567	1944
706526	1945
672533	1946
94612	1947
575349	1948
632904	1949
147200	1950
106989	1951
596423	1952
677764	1953
181235	1954
369151	1955
712473	1956
712475	1957
72896	1958
61089	1959
695604	1960
614007	1961
420146	1962
483472	1963
148874	1964
511007	1965
351296	1966
330094	1967
330095	1968
621785	1969
146107	1970
488925	1971
488927	1972
184658	1973
30020	1974
697908	1975
12807	1976
388235	1977
638564	1978
672514	1979
684391	1980
704334	1981
138484	1982
456409	1983
165889	1984
536887	1985
400961	1986
276170	1987
652406	1988
618602	1989
256106	1990
127622	1991
9673	1992
392178	1993
623577	1994
280939	1995
580201	1996
324029	1997
10221	1998
695147	1999
319175	2000
260796	2001
389175	2002
488290	2003
93891	2004
277144	2005
45143	2006
533597	2007
190702	2008
617240	2009
196268	2010
163283	2011
657043	2012
494195	2013
384673	2014
102381	2015
675159	2016
192091	2017
354533	2018
393860	2019
535561	2020
502628	2021
112968	2022
87813	2023
430689	2024
434790	2025
500213	2026
74688	2027
549947	2028
14910	2029
598805	2030
343047	2031
618288	2032
520032	2033
486937	2034
572706	2035
539249	2036
609505	2037
385583	2038
695177	2039
661330	2040
89341	2041
281514	2042
604644	2043
130669	2044
586833	2045
243772	2046
61534	2047
460297	2048
315672	2049
644495	2050
478077	2051
305052	2052
24465	2053
533096	2054
426190	2055
586360	2056
636090	2057
192945	2058
569209	2059
116984	2060
492881	2061
70279	2062
448765	2063
72843	2064
515007	2065
369103	2066
678239	2067
220539	2068
205606	2069
155763	2070
664082	2071
249627	2072
249626	2073
283417	2074
472276	2075
25162	2076
658340	2077
171754	2078
608365	2079
232654	2080
521192	2081
579822	2082
198769	2083
338922	2084
405001	2085
72470	2086
249546	2087
236884	2088
466580	2089
197964	2090
476608	2091
598151	2092
43165	2093
621998	2094
201493	2095
69255	2096
162792	2097
492644	2098
56461	2099
445813	2100
257500	2101
107804	2102
148833	2103
432651	2104
54976	2105
717886	2106
482262	2107
661826	2108
582035	2109
331664	2110
166869	2111
461363	2112
445760	2113
706007	2114
311196	2115
617216	2116
583832	2117
650846	2118
509192	2119
508205	2120
509758	2121
153149	2122
637410	2123
264156	2124
573736	2125
23069	2126
593254	2127
117664	2128
40594	2129
349936	2130
244534	2131
370901	2132
370900	2133
289531	2134
47604	2135
158894	2136
458760	2137
657423	2138
87026	2139
105267	2140
405911	2141
485685	2142
648410	2143
470607	2144
711278	2145
71831	2146
373387	2147
579390	2148
428323	2149
93278	2150
140174	2151
206258	2152
582576	2153
322307	2154
540758	2155
4372	2156
546452	2157
398515	2158
627080	2159
167975	2160
635917	2161
621837	2162
70311	2163
580710	2164
9346	2165
626530	2166
292605	2167
453683	2168
55055	2169
663491	2170
587477	2171
554016	2172
454803	2173
124048	2174
564406	2175
631257	2176
651085	2177
653307	2178
691293	2179
247151	2180
116262	2181
50397	2182
673160	2183
47269	2184
14505	2185
470065	2186
94130	2187
499034	2188
499033	2189
366916	2190
345408	2191
474062	2192
490210	2193
218557	2194
642266	2195
113646	2196
199665	2197
322692	2198
454421	2199
181537	2200
124527	2201
419804	2202
649542	2203
110949	2204
520040	2205
630943	2206
87236	2207
364301	2208
364300	2209
474108	2210
529152	2211
219517	2212
205684	2213
527170	2214
79204	2215
474320	2216
32775	2217
65	2218
92181	2219
166120	2220
311028	2221
477588	2222
359335	2223
281221	2224
713583	2225
476514	2226
100410	2227
2198	2228
294527	2229
50120	2230
384436	2231
483559	2232
28384	2233
391352	2234
270853	2235
398839	2236
124444	2237
198569	2238
299458	2239
600460	2240
224169	2241
508968	2242
520068	2243
453918	2244
99808	2245
475919	2246
88872	2247
232457	2248
20702	2249
448486	2250
401758	2251
360181	2252
267495	2253
589863	2254
701719	2255
117507	2256
634128	2257
361683	2258
664742	2259
321714	2260
597459	2261
274194	2262
576738	2263
148155	2264
478907	2265
625130	2266
41147	2267
139214	2268
595456	2269
557686	2270
181671	2271
624529	2272
450347	2273
533392	2274
116681	2275
91276	2276
8646	2277
163972	2278
99526	2279
637955	2280
632243	2281
508343	2282
360612	2283
520035	2284
611504	2285
599861	2286
599862	2287
667218	2288
242949	2289
619338	2290
93462	2291
28038	2292
74161	2293
549381	2294
375993	2295
322059	2296
515624	2297
295726	2298
363443	2299
462118	2300
349173	2301
401755	2302
388141	2303
669701	2304
635772	2305
186518	2306
243080	2307
453524	2308
136157	2309
486045	2310
419946	2311
71426	2312
245080	2313
544364	2314
441875	2315
474989	2316
450019	2317
403293	2318
27929	2319
477208	2320
148136	2321
247527	2322
675609	2323
549032	2324
529599	2325
714381	2326
474524	2327
143383	2328
671336	2329
439366	2330
381582	2331
405761	2332
405765	2333
642529	2334
5723	2335
447063	2336
704738	2337
327683	2338
32946	2339
32948	2340
69507	2341
279634	2342
6253	2343
340169	2344
340172	2345
161450	2346
128466	2347
593420	2348
526782	2349
460707	2350
4072	2351
117347	2352
70621	2353
152350	2354
359714	2355
19527	2356
659073	2357
193872	2358
141603	2359
44310	2360
652170	2361
57966	2362
466633	2363
156815	2364
512065	2365
609219	2366
550306	2367
221224	2368
710528	2369
57649	2370
433403	2371
339216	2372
586915	2373
325051	2374
257759	2375
91424	2376
91427	2377
633715	2378
519613	2379
182882	2380
616236	2381
18455	2382
377805	2383
559794	2384
520989	2385
371787	2386
531306	2387
558872	2388
196519	2389
572863	2390
328998	2391
475756	2392
479565	2393
505732	2394
674291	2395
620626	2396
103477	2397
283667	2398
216730	2399
216731	2400
435390	2401
426822	2402
682553	2403
657239	2404
60361	2405
126294	2406
380990	2407
90412	2408
540560	2409
131646	2410
507677	2411
42317	2412
332928	2413
57143	2414
285342	2415
627958	2416
84010	2417
318916	2418
411204	2419
265702	2420
503892	2421
595200	2422
501232	2423
553602	2424
587048	2425
693399	2426
8522	2427
562856	2428
546581	2429
241047	2430
143360	2431
452992	2432
44368	2433
123908	2434
499911	2435
290316	2436
121637	2437
23018	2438
674557	2439
384740	2440
317482	2441
491945	2442
262501	2443
395203	2444
314256	2445
6266	2446
623297	2447
569357	2448
66668	2449
547045	2450
471920	2451
591002	2452
406714	2453
306298	2454
554840	2455
535394	2456
284498	2457
231235	2458
301609	2459
382842	2460
257027	2461
75073	2462
265143	2463
318545	2464
661482	2465
251214	2466
500943	2467
669868	2468
37626	2469
446126	2470
704561	2471
439924	2472
229562	2473
264573	2474
4313	2475
186815	2476
26167	2477
344750	2478
680664	2479
680665	2480
103981	2481
518900	2482
109876	2483
69804	2484
81799	2485
641043	2486
291167	2487
671751	2488
565312	2489
69229	2490
392682	2491
100362	2492
246792	2493
225266	2494
461981	2495
172585	2496
360632	2497
669469	2498
344151	2499
625935	2500
